cpu,mem,bw_in,bw_out
0.019001538461538417,266.803466457443,1.1299078525641024,4.185156249999999
0.01792888888888883,245.96262239583328,1.1140625000000002,3.7992187499999988
0.017180512820512747,269.84391599893166,1.3926081730769233,4.5796874999999995
0.01810222222222219,280.16910416666667,1.24921875,4.703906249999999
0.01681777777777772,260.1348680555556,1.0328125,3.807812499999999
0.017477777777777738,280.0553289930556,1.275,4.678124999999999
0.018944848484848436,249.5671154513889,1.072265625,3.9554687499999996
0.018004444444444396,292.12936284722224,1.59921875,4.415624999999999
0.019746984126984078,321.10404991319444,2.3774639423076924,4.224879807692306
0.01947111111111109,272.60048177083337,1.20546875,4.405468749999999
0.016924444444444388,265.8692916666665,1.12890625,3.9460937499999993
0.018711111111111074,322.4898793402777,3.38828125,4.215624999999999
0.019913888888888863,304.4446840277777,1.8239955357142859,5.345982142857142
0.022026666666666608,312.83689843749994,4.78515625,4.488281249999999
0.02014277777777775,304.4719461805555,1.802901785714286,5.181919642857142
0.020327222222222198,303.3204817708332,1.8224330357142855,4.8655133928571415
0.018301111111111063,293.6312039930556,1.7265625,4.337499999999999
0.020006984126984078,321.2451315104166,2.6329326923076923,4.229567307692307
0.018554444444444394,297.1309652777778,1.60859375,4.231249999999999
0.020136111111111087,303.8620911458333,1.8099330357142858,5.148325892857142
0.020051111111111082,305.92373437500004,1.9429687500000004,5.305468749999999
0.021306324786324736,327.82831944444445,4.646634615384615,4.245372596153846
0.019256666666666623,298.0093489583334,1.903125,4.356249999999999
0.022208888888888834,312.20881249999996,4.54140625,4.439062499999999
0.018554444444444394,297.1309652777778,1.60859375,4.231249999999999
0.020131111111111082,305.3867543402778,1.7828125000000004,5.265624999999999
0.02027111111111106,318.95817274305557,2.06171875,3.996874999999999
0.018585555555555508,296.03415711805565,1.62578125,4.267968749999999
0.01892666666666661,288.6432387152779,1.246875,3.9109374999999984
0.018585555555555508,296.03415711805565,1.62578125,4.267968749999999
0.01923999999999996,322.24411284722214,3.378125,4.202343749999999
0.017907777777777727,292.0702039930556,1.725,4.394531249999999
0.01992444444444439,286.9910364583334,1.475,4.031249999999998
0.021517777777777726,350.5110989583333,5.7015625,3.9570312499999996
0.020322777777777756,303.3796354166666,1.8005580357142859,4.999888392857142
0.018301111111111063,293.6312039930556,1.7265625,4.337499999999999
0.018229999999999955,292.1657682291667,1.7265625,4.457031249999999
0.019997777777777746,304.8724635416666,1.8015625000000002,5.293749999999999
0.020131111111111082,305.3867543402778,1.7828125000000004,5.265624999999999
0.022106666666666618,308.85456597222225,2.22578125,4.512499999999999
0.02133042735042729,329.6032638888888,5.122175480769231,4.114963942307692
0.020379999999999943,318.5986180555555,2.065625,3.993749999999999
0.019171111111111073,322.4625694444444,3.6328125,4.205468749999999
0.018301111111111063,293.6312039930556,1.7265625,4.337499999999999
0.02046698412698408,321.21782161458333,2.8774639423076924,4.219411057692307
0.021944444444444402,349.40063368055553,6.45703125,3.9953124999999994
0.022099999999999946,312.5683671875,4.5375,4.442187499999999
0.020026666666666637,306.21037065972223,1.95703125,4.770312499999999
