cpu,mem,bw_in,bw_out
0.09015111111111106,183.13653645833332,16.58203125,0.21874999999999992
0.09568380952380949,162.52392373511898,17.054575892857144,0.14374999999999993
0.10115777777777771,195.22427604166663,16.2859375,0.17343749999999972
0.1035333333333333,181.097640625,16.1296875,0.18046874999999996
0.09884190476190469,239.75230468750007,15.031752232142855,0.2704799107142857
0.10249999999999995,215.39478124999994,16.128125,0.25078124999999984
0.10290888888888881,231.9608098958333,16.27890625,0.28203124999999996
0.10105777777777776,217.32445052083324,16.053125,0.22031249999999994
0.10410666666666663,181.24327604166666,16.21015625,0.21093749999999997
0.0909088888888888,179.67769531250008,15.76875,0.17343749999999994
0.08245333333333328,155.72066927083333,16.52109375,0.18046874999999993
0.10480888888888884,181.24327604166666,16.18515625,0.23906249999999996
0.09493333333333327,141.08430989583337,15.915625,0.17968749999999992
0.09805333333333327,240.5532994791666,16.2359375,0.35859374999999993
0.09434984126984122,166.67973437500004,15.901227678571427,0.18738839285714273
0.10264222222222216,262.07093229166674,16.16171875,0.29765624999999996
0.0948001587301587,200.6726010044643,15.874720982142858,0.19720982142857135
0.09806444444444437,240.26202864583328,16.2453125,0.3499999999999999
0.10065555555555554,193.84073958333337,16.109375,0.16484374999999993
0.10297111111111104,208.69555208333338,16.238281249999996,0.23359374999999996
0.10337999999999994,165.80592187500002,16.08671875,0.3109374999999999
0.10182444444444441,132.85590885416667,16.1578125,0.24687499999999996
0.08539555555555552,240.84457031249988,16.0296875,0.3335937499999999
0.10208888888888885,200.28510677083332,15.97578125,0.24843749999999992
0.10507936507936497,175.0017581845238,16.188169642857144,0.2498883928571427
0.09823825396825389,206.6904644717263,15.585100446428573,0.2556919642857142
0.10243555555555545,179.75051302083335,16.0578125,0.21874999999999992
0.10243555555555545,179.75051302083335,16.0578125,0.21874999999999992
0.0946844444444444,191.69261718749996,16.13203125,0.17265624999999993
0.1053044444444444,345.1559374999999,41.2875,15.859374999999995
0.09829380952380946,207.05455301339288,15.567912946428573,0.26819196428571423
0.08762476190476183,184.00774832589283,17.072488839285715,0.33828124999999987
0.10114682539682535,166.37025911458338,16.14603794642857,0.21417410714285703
0.10324666666666664,165.6238776041667,16.190625,0.27734374999999994
0.10313333333333329,212.99179687499998,16.1796875,0.28203124999999996
0.10289999999999995,226.49948177083334,16.3421875,0.30078124999999994
0.09748666666666665,199.04720572916665,15.99296875,0.2523437499999999
0.09999196581196575,174.3900094150641,15.997398695054947,0.18106112637362629
0.10267111111111107,219.6910260416666,16.13125,0.20312499999999992
0.08612571428571428,202.29279501488097,15.932142857142857,0.21205357142857134
0.08530444444444438,155.8663046875,16.25859375,0.15624999999999992
0.10260222222222216,230.46804687499997,16.303125,0.29609374999999993
0.09940222222222216,238.47799479166665,15.61796875,0.30078124999999994
0.0969559829059828,170.39963900812734,15.933353365384614,0.24577609890109886
0.10305333333333326,213.17384114583328,16.2,0.30156249999999996
0.10282666666666657,243.39319010416665,16.2953125,0.3374999999999999
0.09251619047619043,202.01712797619047,15.992633928571431,0.23102678571428562
0.09085412698412697,201.8948982514881,15.992354910714287,0.22042410714285704
