cpu,mem,bw_in,bw_out
0.05387777777777773,199.88365885416664,19.171875,71.609375
0.03389777777777772,141.6839210069445,16.6265625,0.004687499999999984
0.037488888888888836,185.72065711805553,15.921875,0.16484374999999993
0.034526666666666615,161.7453229166667,15.62109375,0.0070312499999999716
0.034935555555555504,162.76476909722223,15.53203125,0.22265624999999997
0.03355777777777773,129.28681163194443,15.52265625,0.0
0.034335555555555466,146.9085720486111,15.96328125,0.03203124999999997
0.036262222222222175,196.46119184027782,15.68671875,0.01953124999999993
0.0345244444444444,129.77836458333337,13.409375,0.042187499999999926
0.0347844444444444,163.89334809027784,15.4234375,0.10859375
0.03433111111111104,149.27531423611114,15.680468749999998,0.0007812499999999959
0.03393111111111105,156.55702604166663,15.59375,0.03828124999999999
0.03513999999999997,168.7539565972222,15.40390625,0.07421874999999996
0.03344444444444438,140.08197395833332,15.53125,0.010937499999999947
0.033577777777777734,129.30501562499998,15.5375,0.0
0.03555999999999997,161.61787065972226,15.59921875,0.010156249999999947
0.034364444444444406,164.47595920138886,15.45625,0.04218749999999996
0.033691111111111074,143.43156336805555,15.64296875,0.0031249999999999837
0.035222222222222176,187.9961848958333,15.491406250000002,0.15312499999999996
0.033295555555555516,139.68150434027774,15.5453125,0.0
0.03421999999999992,155.39190798611114,15.69296875,0.0
0.034786666666666625,158.66890364583335,15.741406249999997,0.02343749999999997
0.05317777777777775,203.72481336805546,18.63359375,72.20390625
0.03683777777777773,177.74702170138895,15.7546875,0.04687499999999998
0.03484222222222218,164.6580060763889,18.09296875,0.32109374999999996
0.035166666666666624,187.85054774305553,15.448437500000002,0.18749999999999997
0.03646222222222218,175.7262960069445,15.67265625,0.13046875
0.03401722222222215,139.2810972222222,14.98203125,0.029687499999999926
0.0344755555555555,152.18792708333334,15.60859375,0.00390624999999998
0.03655999999999996,181.6245399305556,15.50859375,0.1296874999999999
0.03636222222222218,194.45855034722223,15.626562499999999,0.01953124999999993
0.03387999999999995,158.0680894097222,15.60234375,0.00937499999999995
0.0342844444444444,138.0067465277778,15.55078125,0.00937499999999995
0.035887619047618995,179.2970891617064,15.740959821428572,0.00937499999999995
0.0358866666666666,145.57986458333326,15.48046875,0.008593749999999989
0.03433999999999997,115.97931770833333,15.44453125,0.0031249999999999924
0.034691111111111075,152.00586024305557,15.73125,0.005468749999999972
0.034282222222222165,152.16969270833334,15.628125,0.0031249999999999837
0.03617111111111105,191.6733828125,15.71953125,0.06015624999999992
0.03534888888888882,172.72238368055562,15.62890625,0.00390624999999998
0.0339844444444444,115.25120138888892,15.546093749999997,0.010156249999999947
0.03360666666666662,140.3368532986111,15.61484375,0.014062499999999945
0.03451555555555549,148.82020746527775,15.69375,0.00937499999999995
0.03721238095238088,179.18260050843259,15.78560267857143,0.02968749999999991
0.03617111111111106,179.23987456597223,15.71484375,0.02343749999999994
0.0345533333333333,158.55964930555558,15.78984375,0.0023437499999999878
0.03824888888888886,149.54835677083335,17.48046875,0.10468749999999996
0.033782222222222186,143.486171875,15.775,0.0007812499999999959
