time,cpu,mem,bw_in,bw_out
2013-08-01 00:00:00,0.04461111111111111,83.05692274305555,0.09765625,3.73046875
2013-08-01 01:00:00,0.04305555555555556,89.88320312500001,0.05859375,3.7109375
2013-08-01 02:00:00,0.041499999999999995,100.12330729166666,0.0,3.6718750000000004
2013-08-01 03:00:00,0.041444444444444443,84.19433593749999,2.01171875,5.429687499999999
2013-08-01 04:00:00,0.051000000000000004,146.77191840277774,0.25390625,11.66015625
2013-08-01 05:00:00,0.043166666666666666,93.29676649305556,0.01953125,3.6718750000000004
2013-08-01 06:00:00,0.042166666666666665,83.05657552083333,0.05859375,3.7109375
2013-08-01 07:00:00,0.04183333333333333,93.29641927083334,0.0,3.6718750000000004
2013-08-01 08:00:00,0.041944444444444444,96.70989583333333,0.05859375,3.7109375
2013-08-01 09:00:00,0.04133333333333333,111.50086805555556,0.0,3.6718750000000004
2013-08-01 10:00:00,0.040944444444444436,46.648328993055564,0.05859375,3.7109375
2013-08-01 11:00:00,0.046777777777777786,161.5634548611111,0.1171875,3.730468749999999
2013-08-01 12:00:00,0.042722222222222224,35.27068142361111,0.0,3.6718750000000004
2013-08-01 13:00:00,0.04205555555555555,73.95449218750001,2.0117187500000004,5.507812499999999
2013-08-01 14:00:00,0.041916666666666665,81.919140625,2.213040865384616,5.923978365384614
2013-08-01 15:00:00,0.16994444444444443,194.55913628472226,1331.6210937499998,17.792968749999996
2013-08-01 16:00:00,8.013611111111112,5039.216254340278,1458.1835937499998,15.390624999999998
2013-08-01 17:00:00,7.9306111111111095,3990.1849609375,0.2734375,2.929687499999999
2013-08-01 18:00:00,7.9365000000000006,4202.949782986111,0.4296875,2.148437499999999
2013-08-01 19:00:00,7.96977777777778,4317.865473090278,0.56640625,2.6953124999999987
2013-08-01 20:00:00,7.957166666666667,4235.9451171875,258.7890625,7.382812499999999
2013-08-01 21:00:00,7.981888888888888,4319.002734375,0.44921874999999994,1.933593749999999
2013-08-01 22:00:00,8.047833333333333,5833.385026041667,1292.55859375,28.73046874999999
2013-08-01 23:00:00,8.0635,4790.043055555555,187.63671875000003,7.421874999999997
2013-08-02 00:00:00,8.131277777777777,4274.629535590278,27.402343750000004,2.871093749999998
2013-08-02 01:00:00,8.033777777777777,4177.918250868056,0.37109375,1.9921874999999987
2013-08-02 02:00:00,8.005166666666668,4008.3893229166674,0.4296875,1.6601562499999993
2013-08-02 03:00:00,8.02672222222222,4875.376085069444,714.8242187499999,14.414062499999996
2013-08-02 04:00:00,8.140666666666668,4796.869878472223,490.39062500000006,12.050781249999998
2013-08-02 05:00:00,8.145666666666665,4486.256336805555,259.0234375,7.558593749999998
2013-08-02 06:00:00,8.212777777777779,4271.215993923612,258.63281250000006,7.226562499999999
2013-08-02 07:00:00,8.254055555555556,4554.522960069445,259.08203125,7.421874999999998
2013-08-02 08:00:00,8.248666666666667,4396.371332465277,258.984375,7.226562500000001
2013-08-02 09:00:00,8.252833333333331,4182.46950954861,0.390625,2.4999999999999987
2013-08-02 10:00:00,7.599277777777778,4002.700455729167,1.7968750000000002,8.02734375
2013-08-02 11:00:00,5.157666666666666,3364.407378472222,6162.91015625,105.68359374999997
2013-08-02 12:00:00,2.800277777777778,3260.869596354167,309.96093749999994,10.78125
2013-08-02 13:00:00,0.21689682539682537,307.198828125,0.6542968750000001,6.093749999999999
2013-08-02 14:00:00,0.02822222222222222,68.26586371527777,0.21484375,3.8671874999999996
2013-08-02 15:00:00,0.02777777777777778,111.50073784722224,2.578125,5.996093749999997
2013-08-02 16:00:00,0.03849206349206349,34.13287760416667,0.30273437499999994,3.8281249999999996
2013-08-02 17:00:00,0.03205555555555556,91.02098524305556,0.76171875,4.23828125
2013-08-02 18:00:00,0.03,79.64331597222223,0.33203125,3.964843749999999
2013-08-02 19:00:00,0.030722222222222227,146.77220052083334,0.05859375,3.75
2013-08-02 20:00:00,0.02911111111111111,103.53645833333333,0.17578124999999997,3.8867187499999996
2013-08-02 21:00:00,0.03027777777777778,59.163671875,0.078125,3.73046875
2013-08-02 22:00:00,0.030222222222222227,131.9809895833333,0.078125,3.7109375
2013-08-02 23:00:00,0.029555555555555557,75.09255642361113,0.1171875,3.75
2013-08-03 00:00:00,0.02944444444444444,93.29670138888889,2.578125,6.210937499999999
2013-08-03 01:00:00,0.02994444444444444,81.91903211805555,0.078125,3.7109375
2013-08-03 02:00:00,0.031055555555555555,194.5587673611111,0.078125,3.75
2013-08-03 03:00:00,0.028888888888888895,96.71004774305555,0.15625,3.73046875
2013-08-03 04:00:00,0.029277777777777778,136.53213975694442,0.0,3.6718750000000004
2013-08-03 05:00:00,0.0295,89.88324652777776,0.1171875,3.75
2013-08-03 06:00:00,0.028944444444444446,118.32747395833336,0.05859375,3.6718750000000004
2013-08-03 07:00:00,0.029055555555555557,125.15403645833334,0.0390625,3.69140625
2013-08-03 08:00:00,0.029666666666666668,110.36310763888888,0.09765625,3.7109375
2013-08-03 09:00:00,0.03011111111111111,69.40377604166666,0.01953125,3.6718750000000004
2013-08-03 10:00:00,0.030111111111111116,155.87391493055554,0.52734375,4.121093749999998
2013-08-03 11:00:00,0.029666666666666668,39.82167968750001,1.1328125,4.609375
2013-08-03 12:00:00,0.02755555555555556,59.16360677083335,0.0,3.6718750000000004
2013-08-03 13:00:00,0.030611111111111113,44.372721354166664,21.953125,25.703124999999986
2013-08-03 14:00:00,0.028444444444444442,63.71471354166667,0.8984375000000001,4.47265625
2013-08-03 15:00:00,0.030944444444444438,178.62994791666665,0.0390625,3.76953125
2013-08-03 16:00:00,0.02944444444444444,84.19459635416668,0.6054687500000001,4.277343749999999
2013-08-03 17:00:00,0.028999999999999998,98.98522135416665,0.13671875,3.69140625
2013-08-03 18:00:00,0.030444444444444444,145.63383246527775,0.01953125,3.73046875
2013-08-03 19:00:00,0.028888888888888888,76.23005642361112,0.05859375,3.7109375
2013-08-03 20:00:00,0.029000000000000005,53.47480468750001,0.05859375,3.7109375
2013-08-03 21:00:00,0.02877777777777778,108.08782552083335,0.01953125,3.6718750000000004
2013-08-03 22:00:00,0.028833333333333336,79.643359375,0.09765625,3.7109375
2013-08-03 23:00:00,0.028555555555555556,134.25631510416667,0.05859375,3.7109375
2013-08-04 00:00:00,0.0285,85.33229166666665,0.0,3.6718750000000004
2013-08-04 01:00:00,0.028944444444444446,52.33697916666667,0.078125,3.7109375
2013-08-04 02:00:00,0.029166666666666667,71.67890625,0.09765625,3.5546875
2013-08-04 03:00:00,0.028777777777777777,84.19427083333333,0.0,3.6523437499999996
2013-08-04 04:00:00,0.02838888888888889,83.05687934027777,0.05859375,3.7109375
2013-08-04 05:00:00,0.030833333333333334,130.84355468750002,0.01953125,3.76953125
2013-08-04 06:00:00,0.02822222222222222,37.54626736111111,0.0390625,3.6718750000000004
2013-08-04 07:00:00,0.02855555555555556,65.99010416666667,0.078125,3.7109375
2013-08-04 08:00:00,0.028,86.47031250000002,0.0,3.6718750000000004
2013-08-04 09:00:00,0.02788888888888889,87.60774739583333,0.05859375,3.69140625
2013-08-04 10:00:00,0.02788888888888889,96.70976562499999,0.05859375,3.7109375
2013-08-04 11:00:00,0.02822222222222222,77.36783854166667,0.0,3.6718750000000004
2013-08-04 12:00:00,0.0285,59.16360677083333,0.078125,3.7109375
2013-08-04 13:00:00,0.028166666666666663,102.3988064236111,0.078125,3.69140625
2013-08-04 14:00:00,0.028444444444444442,101.26111111111112,0.01953125,3.6718750000000004
2013-08-04 15:00:00,0.02861111111111111,64.85240885416665,0.078125,3.7109375
2013-08-04 16:00:00,0.030833333333333334,155.87395833333332,0.01953125,3.75
2013-08-04 17:00:00,0.028944444444444446,111.50091145833335,0.0,3.6718750000000004
2013-08-04 18:00:00,0.031055555555555555,263.96302083333336,0.05859375,3.7109375
2013-08-04 19:00:00,0.02861111111111111,83.05651041666667,0.01953125,3.6718750000000004
2013-08-04 20:00:00,0.029000000000000005,44.37278645833333,0.09765625,3.7109375
2013-08-04 21:00:00,0.02838888888888889,104.67402343750001,0.0,3.6718750000000004
2013-08-04 22:00:00,0.029000000000000005,54.612500000000004,0.01953125,3.6718750000000004
2013-08-04 23:00:00,0.028444444444444442,89.88313802083333,0.05859375,3.7109375
2013-08-05 00:00:00,0.02866269841269841,108.33135540674606,0.05859375,3.7109375
2013-08-05 01:00:00,0.029333333333333336,77.36794704861113,0.078125,3.7109375
2013-08-05 02:00:00,0.02944444444444444,93.29641927083333,0.09765625,3.7109375
2013-08-05 03:00:00,0.7754444444444444,1818.1678602430557,3684.6289062500005,85.72265624999999
2013-08-05 04:00:00,0.02827777777777778,100.123046875,0.13671874999999997,3.7109375
2013-08-05 05:00:00,0.04516666666666667,119.46536458333333,0.1953125,3.76953125
2013-08-05 06:00:00,0.03922222222222222,60.30130208333333,0.1171875,3.75
2013-08-05 07:00:00,0.041944444444444444,208.2123480902778,0.390625,4.00390625
2013-08-05 08:00:00,0.03933333333333334,83.05681423611112,0.01953125,3.6718750000000004
2013-08-05 09:00:00,0.03866666666666667,104.67424045138888,0.078125,3.69140625
2013-08-05 10:00:00,0.03927777777777778,65.9904296875,0.0,3.6718750000000004
2013-08-05 11:00:00,0.03933333333333333,117.18932291666665,0.05859375,3.7109375
2013-08-05 12:00:00,0.03855555555555556,63.71477864583334,0.78125,4.374999999999999
2013-08-05 13:00:00,0.03977777777777778,95.57224392361111,0.17578124999999997,3.6914062499999996
2013-08-05 14:00:00,0.039944444444444435,137.66946614583335,0.0390625,3.6718750000000004
2013-08-05 15:00:00,0.041555555555555554,113.77671440972223,0.078125,3.75
2013-08-05 16:00:00,0.03833333333333333,100.1232638888889,1.015625,4.687499999999998
2013-08-05 17:00:00,0.039777777777777766,29.581770833333334,3.8867187500000004,7.421875
2013-08-05 18:00:00,0.030166666666666668,94.43444010416668,0.05859375,3.7109375
2013-08-05 19:00:00,0.030333333333333334,94.43459201388889,0.05859375,3.6718750000000004
2013-08-05 20:00:00,0.030444444444444448,51.19958767361111,0.05859375,3.7109375
2013-08-05 21:00:00,0.03705555555555556,122.87914496527777,0.01953125,3.6718750000000004
2013-08-05 22:00:00,0.03205555555555555,98.98522135416665,0.0390625,3.7109375
2013-08-05 23:00:00,0.03272222222222222,75.0923828125,0.05859375,3.5546875
2013-08-06 00:00:00,0.03733333333333333,58.02584635416667,0.0,3.6718750000000004
2013-08-06 01:00:00,0.03777083333333334,61.439127604166664,0.1450892857142857,3.755580357142857
2013-08-06 02:00:00,0.03011111111111111,71.67925347222223,0.0390625,3.69140625
2013-08-06 03:00:00,0.02977777777777777,80.78140190972222,0.7031250000000001,4.316406249999998
2013-08-06 04:00:00,0.0295,55.75026041666666,0.13671874999999997,3.7109375
2013-08-06 05:00:00,0.07205555555555555,257.1356770833333,989.5312499999999,13.984374999999988
2013-08-06 06:00:00,3.3183095238095235,4185.882573784723,6212.685546875,84.68749999999999
2013-08-06 07:00:00,7.910611111111112,6562.700672743056,1434.94140625,16.972656249999996
