time,cpu
2017-01-01 00:00:00,0.1614694
2017-01-01 01:00:00,0.15618579999999999
2017-01-01 02:00:00,0.16084479999999998
2017-01-01 03:00:00,0.16265059999999998
2017-01-01 04:00:00,0.1613984
2017-01-01 05:00:00,0.1618441
2017-01-01 06:00:00,0.1590993
2017-01-01 07:00:00,0.16188590000000003
2017-01-01 08:00:00,0.162186
2017-01-01 09:00:00,0.1810161
2017-01-01 10:00:00,0.2158894
2017-01-01 11:00:00,0.1634814
2017-01-01 12:00:00,0.1674025
2017-01-01 13:00:00,0.1593841
2017-01-01 14:00:00,0.1750489
2017-01-01 15:00:00,0.1661043
2017-01-01 16:00:00,0.16050129999999999
2017-01-01 17:00:00,0.1580594
2017-01-01 18:00:00,0.1618552
2017-01-01 19:00:00,0.1694548
2017-01-01 20:00:00,0.19129069999999998
2017-01-01 21:00:00,0.23899920000000002
2017-01-01 22:00:00,0.2508748
2017-01-01 23:00:00,0.17083649999999997
2017-01-02 00:00:00,0.1665971
2017-01-02 01:00:00,0.15222619999999998
2017-01-02 02:00:00,0.16328769999999998
2017-01-02 03:00:00,0.154575
2017-01-02 04:00:00,0.1545959
2017-01-02 05:00:00,0.1512358
2017-01-02 06:00:00,0.1503814
2017-01-02 07:00:00,0.1518303
2017-01-02 08:00:00,0.1589574
2017-01-02 09:00:00,0.15496169999999998
2017-01-02 10:00:00,0.16246729999999998
2017-01-02 11:00:00,0.16544609999999998
2017-01-02 12:00:00,0.16591509999999998
2017-01-02 13:00:00,0.1591878
2017-01-02 14:00:00,0.16828959999999998
2017-01-02 15:00:00,0.1607556
2017-01-02 16:00:00,0.1602934
2017-01-02 17:00:00,0.1595115
2017-01-02 18:00:00,0.1603822
2017-01-02 19:00:00,0.1669293
2017-01-02 20:00:00,0.3032783
2017-01-02 21:00:00,0.2222344
2017-01-02 22:00:00,0.1598657
2017-01-02 23:00:00,0.1672853
2017-01-03 00:00:00,0.1602919
2017-01-03 01:00:00,0.1615406
2017-01-03 02:00:00,0.1647883
2017-01-03 03:00:00,0.15547919999999998
2017-01-03 04:00:00,0.16174980000000003
2017-01-03 05:00:00,0.18899149999999998
2017-01-03 06:00:00,0.1585521
