time,cpu
2017-01-01 00:00:00,0.3789747
2017-01-01 01:00:00,0.3528921
2017-01-01 02:00:00,0.2528756
2017-01-01 03:00:00,0.2085394
2017-01-01 04:00:00,0.23190149999999998
2017-01-01 05:00:00,0.21717050000000002
2017-01-01 06:00:00,0.2398165
2017-01-01 07:00:00,0.2114141
2017-01-01 08:00:00,0.23535019999999998
2017-01-01 09:00:00,0.1960094
2017-01-01 10:00:00,0.1907321
2017-01-01 11:00:00,0.2003868
2017-01-01 12:00:00,0.1676948
2017-01-01 13:00:00,0.1946106
2017-01-01 14:00:00,0.16531949999999998
2017-01-01 15:00:00,0.1825816
2017-01-01 16:00:00,0.17640640000000002
2017-01-01 17:00:00,0.1833063
2017-01-01 18:00:00,0.21829149999999997
2017-01-01 19:00:00,0.231406
2017-01-01 20:00:00,0.261192
2017-01-01 21:00:00,0.2872456
2017-01-01 22:00:00,0.37046979999999996
2017-01-01 23:00:00,0.3105642
2017-01-02 00:00:00,0.2770802
2017-01-02 01:00:00,0.2402195
2017-01-02 02:00:00,0.24050139999999998
2017-01-02 03:00:00,0.2429782
2017-01-02 04:00:00,0.23497520000000002
2017-01-02 05:00:00,0.23350349999999997
2017-01-02 06:00:00,0.2383458
2017-01-02 07:00:00,0.2649063
2017-01-02 08:00:00,0.2533249
2017-01-02 09:00:00,0.2499607
2017-01-02 10:00:00,0.18762730000000002
2017-01-02 11:00:00,0.17335219999999998
2017-01-02 12:00:00,0.1665775
2017-01-02 13:00:00,0.1528421
2017-01-02 14:00:00,0.1864947
2017-01-02 15:00:00,0.1974766
2017-01-02 16:00:00,0.2374916
2017-01-02 17:00:00,0.2255491
2017-01-02 18:00:00,0.2495196
2017-01-02 19:00:00,0.22040410000000002
2017-01-02 20:00:00,0.2728153
2017-01-02 21:00:00,0.3158031
2017-01-02 22:00:00,0.33710619999999997
2017-01-02 23:00:00,0.3275315
2017-01-03 00:00:00,0.3061138
2017-01-03 01:00:00,0.2877669
2017-01-03 02:00:00,0.2852535
2017-01-03 03:00:00,0.3010801
2017-01-03 04:00:00,0.3422841
2017-01-03 05:00:00,0.38799480000000003
2017-01-03 06:00:00,0.33638840000000003
2017-01-03 07:00:00,0.38684240000000003
2017-01-03 08:00:00,0.39117510000000005
2017-01-03 09:00:00,0.3120629
2017-01-03 10:00:00,0.2524962
2017-01-03 11:00:00,0.2529592
2017-01-03 12:00:00,0.2383972
2017-01-03 13:00:00,0.2189827
2017-01-03 14:00:00,0.2255931
2017-01-03 15:00:00,0.2795177
2017-01-03 16:00:00,0.2571417
2017-01-03 17:00:00,0.2874386
2017-01-03 18:00:00,0.2589206
2017-01-03 19:00:00,0.2530047
2017-01-03 20:00:00,0.3223883
2017-01-03 21:00:00,0.33392249999999996
2017-01-03 22:00:00,0.37967449999999997
2017-01-03 23:00:00,0.3072983
2017-01-04 00:00:00,0.31225590000000003
2017-01-04 01:00:00,0.28462879999999996
2017-01-04 02:00:00,0.2385904
2017-01-04 03:00:00,0.2405234
2017-01-04 04:00:00,0.3176082
2017-01-04 05:00:00,0.2925273
2017-01-04 06:00:00,0.3206617
2017-01-04 07:00:00,0.3252142
2017-01-04 08:00:00,0.33042130000000003
2017-01-04 09:00:00,0.3265085
2017-01-04 10:00:00,0.2936676
2017-01-04 11:00:00,0.2546728
2017-01-04 12:00:00,0.2515976
2017-01-04 13:00:00,0.2568321
2017-01-04 14:00:00,0.27893619999999997
2017-01-04 15:00:00,0.2530136
2017-01-04 16:00:00,0.2703425
2017-01-04 17:00:00,0.2548351
2017-01-04 18:00:00,0.24282630000000002
2017-01-04 19:00:00,0.24444929999999998
2017-01-04 20:00:00,0.27390329999999996
2017-01-04 21:00:00,0.3075626
2017-01-04 22:00:00,0.35557180000000005
2017-01-04 23:00:00,0.3088671
2017-01-05 00:00:00,0.3044959
2017-01-05 01:00:00,0.23565719999999998
2017-01-05 02:00:00,0.2394643
2017-01-05 03:00:00,0.23659929999999998
2017-01-05 04:00:00,0.3039398
2017-01-05 05:00:00,0.3014191
2017-01-05 06:00:00,0.2880175
2017-01-05 07:00:00,0.3106818
2017-01-05 08:00:00,0.2433704
2017-01-05 09:00:00,0.23065090000000002
2017-01-05 10:00:00,0.2215429
2017-01-05 11:00:00,0.1903175
2017-01-05 12:00:00,0.2215783
2017-01-05 13:00:00,0.23275379999999998
2017-01-05 14:00:00,0.22849409999999998
2017-01-05 15:00:00,0.17690650000000002
2017-01-05 16:00:00,0.15918670000000001
2017-01-05 17:00:00,0.1800843
2017-01-05 18:00:00,0.1532007
2017-01-05 19:00:00,0.1336262
2017-01-05 20:00:00,0.168275
2017-01-05 21:00:00,0.27416630000000003
2017-01-05 22:00:00,0.2529469
2017-01-05 23:00:00,0.2520242
2017-01-06 00:00:00,0.220904
2017-01-06 01:00:00,0.2182387
2017-01-06 02:00:00,0.1490994
2017-01-06 03:00:00,0.1385333
2017-01-06 04:00:00,0.1865137
2017-01-06 05:00:00,0.2277017
2017-01-06 06:00:00,0.190379
2017-01-06 07:00:00,0.2322641
2017-01-06 08:00:00,0.26002210000000003
2017-01-06 09:00:00,0.2059955
2017-01-06 10:00:00,0.20888559999999998
2017-01-06 11:00:00,0.21418230000000002
2017-01-06 12:00:00,0.2207522
2017-01-06 13:00:00,0.2352025
2017-01-06 14:00:00,0.21544609999999997
2017-01-06 15:00:00,0.1944235
2017-01-06 16:00:00,0.17262799999999998
2017-01-06 17:00:00,0.17706689999999997
2017-01-06 18:00:00,0.1332384
2017-01-06 19:00:00,0.1730688
2017-01-06 20:00:00,0.1558719
2017-01-06 21:00:00,0.22152049999999998
2017-01-06 22:00:00,0.35493650000000004
2017-01-06 23:00:00,0.3653468
2017-01-07 00:00:00,0.5029415
2017-01-07 01:00:00,0.6809145999999999
2017-01-07 02:00:00,0.4048174
2017-01-07 03:00:00,0.19425740000000002
2017-01-07 04:00:00,0.202911
2017-01-07 05:00:00,0.1583057
2017-01-07 06:00:00,0.1695202
2017-01-07 07:00:00,0.1413979
2017-01-07 08:00:00,0.1600023
2017-01-07 09:00:00,0.1557005
2017-01-07 10:00:00,0.1309155
2017-01-07 11:00:00,0.12163869999999999
2017-01-07 12:00:00,0.1196853
2017-01-07 13:00:00,0.10609529999999999
2017-01-07 14:00:00,0.1149652
2017-01-07 15:00:00,0.1195989
2017-01-07 16:00:00,0.1273822
2017-01-07 17:00:00,0.1261894
2017-01-07 18:00:00,0.1124082
2017-01-07 19:00:00,0.16767320000000002
2017-01-07 20:00:00,0.16172640000000002
2017-01-07 21:00:00,0.3347446
2017-01-07 22:00:00,0.4167303
2017-01-07 23:00:00,0.3487679
2017-01-08 00:00:00,0.3399872
2017-01-08 01:00:00,0.24737660000000003
2017-01-08 02:00:00,0.1491556
2017-01-08 03:00:00,0.1518552
2017-01-08 04:00:00,0.1463659
2017-01-08 05:00:00,0.1171036
2017-01-08 06:00:00,0.1621715
2017-01-08 07:00:00,0.1592751
2017-01-08 08:00:00,0.16899989999999998
2017-01-08 09:00:00,0.16879629999999998
2017-01-08 10:00:00,0.17229869999999997
2017-01-08 11:00:00,0.12229079999999999
2017-01-08 12:00:00,0.1497174
2017-01-08 13:00:00,0.1417203
2017-01-08 14:00:00,0.1653699
2017-01-08 15:00:00,0.16412749999999998
2017-01-08 16:00:00,0.1774354
2017-01-08 17:00:00,0.1506945
2017-01-08 18:00:00,0.15823679999999998
2017-01-08 19:00:00,0.1356625
2017-01-08 20:00:00,0.1523985
2017-01-08 21:00:00,0.1488006
2017-01-08 22:00:00,0.2500056
2017-01-08 23:00:00,0.2366209
2017-01-09 00:00:00,0.17763369999999998
2017-01-09 01:00:00,0.1760756
2017-01-09 02:00:00,0.161779
2017-01-09 03:00:00,0.1829232
2017-01-09 04:00:00,0.2283633
2017-01-09 05:00:00,0.2690824
2017-01-09 06:00:00,0.30840229999999996
2017-01-09 07:00:00,0.2875101
2017-01-09 08:00:00,0.2867679
2017-01-09 09:00:00,0.2697199
2017-01-09 10:00:00,0.2619399
2017-01-09 11:00:00,0.184052
2017-01-09 12:00:00,0.1596601
2017-01-09 13:00:00,0.1605362
2017-01-09 14:00:00,0.16645140000000003
2017-01-09 15:00:00,0.1474701
2017-01-09 16:00:00,0.13929840000000002
2017-01-09 17:00:00,0.1553908
2017-01-09 18:00:00,0.14686870000000002
2017-01-09 19:00:00,0.17790579999999998
2017-01-09 20:00:00,0.1894785
2017-01-09 21:00:00,0.2233192
2017-01-09 22:00:00,0.20939170000000001
2017-01-09 23:00:00,0.20407720000000001
2017-01-10 00:00:00,0.1966405
2017-01-10 01:00:00,0.1905751
2017-01-10 02:00:00,0.17687809999999998
2017-01-10 03:00:00,0.2090828
2017-01-10 04:00:00,0.19534189999999998
2017-01-10 05:00:00,0.2362706
2017-01-10 06:00:00,0.25035440000000003
2017-01-10 07:00:00,0.2650182
2017-01-10 08:00:00,0.2818439
2017-01-10 09:00:00,0.2403895
2017-01-10 10:00:00,0.2322297
2017-01-10 11:00:00,0.2169424
2017-01-10 12:00:00,0.21539370000000002
2017-01-10 13:00:00,0.181537
2017-01-10 14:00:00,0.19039459999999997
2017-01-10 15:00:00,0.2008491
2017-01-10 16:00:00,0.19209199999999998
2017-01-10 17:00:00,0.1956356
2017-01-10 18:00:00,0.16243169999999998
2017-01-10 19:00:00,0.1451188
2017-01-10 20:00:00,0.22436019999999998
2017-01-10 21:00:00,0.2561761
2017-01-10 22:00:00,0.2608517
2017-01-10 23:00:00,0.22873629999999998
2017-01-11 00:00:00,0.1862685
2017-01-11 01:00:00,0.1784654
2017-01-11 02:00:00,0.17596900000000001
2017-01-11 03:00:00,0.21194210000000002
2017-01-11 04:00:00,0.2276766
2017-01-11 05:00:00,0.2565871
2017-01-11 06:00:00,0.2774317
2017-01-11 07:00:00,0.2776008
2017-01-11 08:00:00,0.25291440000000004
2017-01-11 09:00:00,0.2594055
2017-01-11 10:00:00,0.23170000000000002
2017-01-11 11:00:00,0.2787213
2017-01-11 12:00:00,0.2286095
2017-01-11 13:00:00,0.2444114
2017-01-11 14:00:00,0.2285836
2017-01-11 15:00:00,0.1875919
2017-01-11 16:00:00,0.2209715
2017-01-11 17:00:00,0.16622009999999998
2017-01-11 18:00:00,0.171345
2017-01-11 19:00:00,0.1689701
2017-01-11 20:00:00,0.1856144
2017-01-11 21:00:00,0.1998873
2017-01-11 22:00:00,0.2408409
2017-01-11 23:00:00,0.1966968
2017-01-12 00:00:00,0.1746033
2017-01-12 01:00:00,0.1546747
2017-01-12 02:00:00,0.16051680000000002
2017-01-12 03:00:00,0.2069572
2017-01-12 04:00:00,0.27528559999999996
2017-01-12 05:00:00,0.2977187
2017-01-12 06:00:00,0.27156569999999997
2017-01-12 07:00:00,0.2692774
2017-01-12 08:00:00,0.29278479999999996
2017-01-12 09:00:00,0.2436711
2017-01-12 10:00:00,0.2581063
2017-01-12 11:00:00,0.2231294
2017-01-12 12:00:00,0.1932627
2017-01-12 13:00:00,0.1951159
2017-01-12 14:00:00,0.20369289999999998
2017-01-12 15:00:00,0.1781759
