time,cpu
2017-01-01 00:00:00,0.0985442
2017-01-01 01:00:00,0.0987766
2017-01-01 02:00:00,0.09738899999999999
2017-01-01 03:00:00,0.0971307
2017-01-01 04:00:00,0.0994246
2017-01-01 05:00:00,0.0969154
2017-01-01 06:00:00,0.0934389
2017-01-01 07:00:00,0.0972289
2017-01-01 08:00:00,0.09699569999999999
2017-01-01 09:00:00,0.10280519999999999
2017-01-01 10:00:00,0.0969187
2017-01-01 11:00:00,0.0973482
2017-01-01 12:00:00,0.0973043
2017-01-01 13:00:00,0.0981316
2017-01-01 14:00:00,0.097766
2017-01-01 15:00:00,0.1020125
2017-01-01 16:00:00,0.09803940000000001
2017-01-01 17:00:00,0.10077920000000001
2017-01-01 18:00:00,0.0986649
2017-01-01 19:00:00,0.1009318
2017-01-01 20:00:00,0.1055227
2017-01-01 21:00:00,0.1019534
2017-01-01 22:00:00,0.10291639999999999
2017-01-01 23:00:00,0.107217
2017-01-02 00:00:00,0.10986739999999999
2017-01-02 01:00:00,0.10755390000000001
2017-01-02 02:00:00,0.1014671
2017-01-02 03:00:00,0.1017637
2017-01-02 04:00:00,0.1064789
2017-01-02 05:00:00,0.10189590000000001
2017-01-02 06:00:00,0.0987497
2017-01-02 07:00:00,0.1027374
2017-01-02 08:00:00,0.1087245
2017-01-02 09:00:00,0.1027497
2017-01-02 10:00:00,0.10295220000000001
2017-01-02 11:00:00,0.1007276
2017-01-02 12:00:00,0.1024207
2017-01-02 13:00:00,0.1038567
2017-01-02 14:00:00,0.10293939999999999
2017-01-02 15:00:00,0.1002595
2017-01-02 16:00:00,0.1010418
2017-01-02 17:00:00,0.1042899
2017-01-02 18:00:00,0.10144410000000001
2017-01-02 19:00:00,0.0989883
2017-01-02 20:00:00,0.0974271
2017-01-02 21:00:00,0.1028796
2017-01-02 22:00:00,0.0962074
2017-01-02 23:00:00,0.1039261
2017-01-03 00:00:00,0.1028541
2017-01-03 01:00:00,0.1002782
2017-01-03 02:00:00,0.09951940000000001
2017-01-03 03:00:00,0.09934459999999999
2017-01-03 04:00:00,0.10006119999999999
2017-01-03 05:00:00,0.0985672
2017-01-03 06:00:00,0.0982914
2017-01-03 07:00:00,0.09850690000000001
2017-01-03 08:00:00,0.0958376
2017-01-03 09:00:00,0.09956490000000001
2017-01-03 10:00:00,0.0983561
