time,cpu
2017-01-01 00:00:00,0.1906751
2017-01-01 01:00:00,0.188949
2017-01-01 02:00:00,0.2017138
2017-01-01 03:00:00,0.1920694
2017-01-01 04:00:00,0.1909292
2017-01-01 05:00:00,0.1918882
2017-01-01 06:00:00,0.1908867
2017-01-01 07:00:00,0.1851561
2017-01-01 08:00:00,0.1929894
2017-01-01 09:00:00,0.1939698
2017-01-01 10:00:00,0.1944566
2017-01-01 11:00:00,0.1917904
2017-01-01 12:00:00,0.18709869999999998
2017-01-01 13:00:00,0.1907313
2017-01-01 14:00:00,0.1945985
2017-01-01 15:00:00,0.1931174
2017-01-01 16:00:00,0.18966529999999998
2017-01-01 17:00:00,0.1905695
2017-01-01 18:00:00,0.1916812
2017-01-01 19:00:00,0.1921377
2017-01-01 20:00:00,0.1945154
2017-01-01 21:00:00,0.1989417
2017-01-01 22:00:00,0.19929919999999998
2017-01-01 23:00:00,0.19747800000000001
2017-01-02 00:00:00,0.1920189
2017-01-02 01:00:00,0.194516
2017-01-02 02:00:00,0.2129416
2017-01-02 03:00:00,0.20742349999999998
2017-01-02 04:00:00,0.2038413
2017-01-02 05:00:00,0.203176
2017-01-02 06:00:00,0.2111107
2017-01-02 07:00:00,0.2044739
2017-01-02 08:00:00,0.19710039999999998
2017-01-02 09:00:00,0.1949925
2017-01-02 10:00:00,0.19593509999999997
2017-01-02 11:00:00,0.1962719
2017-01-02 12:00:00,0.19612829999999998
2017-01-02 13:00:00,0.1981794
2017-01-02 14:00:00,0.2017427
2017-01-02 15:00:00,0.19497150000000002
2017-01-02 16:00:00,0.1873482
2017-01-02 17:00:00,0.19432590000000002
2017-01-02 18:00:00,0.1921575
2017-01-02 19:00:00,0.19077100000000002
2017-01-02 20:00:00,0.1981365
2017-01-02 21:00:00,0.19641089999999997
2017-01-02 22:00:00,0.1967698
2017-01-02 23:00:00,0.2053325
2017-01-03 00:00:00,0.1893661
2017-01-03 01:00:00,0.19423200000000002
2017-01-03 02:00:00,0.1925165
2017-01-03 03:00:00,0.1960622
2017-01-03 04:00:00,0.1894913
2017-01-03 05:00:00,0.1997128
2017-01-03 06:00:00,0.193298
2017-01-03 07:00:00,0.19186589999999998
2017-01-03 08:00:00,0.19102509999999998
2017-01-03 09:00:00,0.19667300000000001
2017-01-03 10:00:00,0.1909636
2017-01-03 11:00:00,0.19686209999999998
2017-01-03 12:00:00,0.1989142
2017-01-03 13:00:00,0.1915339
2017-01-03 14:00:00,0.2051012
2017-01-03 15:00:00,0.2040497
2017-01-03 16:00:00,0.20556239999999998
2017-01-03 17:00:00,0.1977003
2017-01-03 18:00:00,0.19513950000000002
2017-01-03 19:00:00,0.19894939999999997
2017-01-03 20:00:00,0.2000853
2017-01-03 21:00:00,0.2035567
2017-01-03 22:00:00,0.19994520000000002
2017-01-03 23:00:00,0.21161090000000002
2017-01-04 00:00:00,0.20653120000000003
2017-01-04 01:00:00,0.1983996
2017-01-04 02:00:00,0.2041948
2017-01-04 03:00:00,0.2070254
2017-01-04 04:00:00,0.1976447
2017-01-04 05:00:00,0.2004403
2017-01-04 06:00:00,0.2059777
2017-01-04 07:00:00,0.1996811
2017-01-04 08:00:00,0.19750979999999999
2017-01-04 09:00:00,0.19669060000000002
2017-01-04 10:00:00,0.2124812
2017-01-04 11:00:00,0.20400459999999998
2017-01-04 12:00:00,0.2040398
2017-01-04 13:00:00,0.20517700000000003
2017-01-04 14:00:00,0.214147
