time,cpu
2017-01-01 00:00:00,0.13445880000000002
2017-01-01 01:00:00,0.1318435
2017-01-01 02:00:00,0.1368722
2017-01-01 03:00:00,0.14042490000000002
2017-01-01 04:00:00,0.1402861
2017-01-01 05:00:00,0.1376672
2017-01-01 06:00:00,0.13952130000000001
2017-01-01 07:00:00,0.14112819999999998
2017-01-01 08:00:00,0.13973950000000002
2017-01-01 09:00:00,0.1510904
2017-01-01 10:00:00,0.1520864
2017-01-01 11:00:00,0.1338212
2017-01-01 12:00:00,0.1329891
2017-01-01 13:00:00,0.1325412
2017-01-01 14:00:00,0.1377562
2017-01-01 15:00:00,0.1330082
2017-01-01 16:00:00,0.1317418
2017-01-01 17:00:00,0.1335284
2017-01-01 18:00:00,0.1338688
2017-01-01 19:00:00,0.1344998
2017-01-01 20:00:00,0.13193939999999998
2017-01-01 21:00:00,0.1348968
2017-01-01 22:00:00,0.13247820000000002
2017-01-01 23:00:00,0.1331236
2017-01-02 00:00:00,0.132822
2017-01-02 01:00:00,0.1352247
2017-01-02 02:00:00,0.1332114
2017-01-02 03:00:00,0.1370563
2017-01-02 04:00:00,0.133963
2017-01-02 05:00:00,0.1330627
2017-01-02 06:00:00,0.1317118
2017-01-02 07:00:00,0.1314588
2017-01-02 08:00:00,0.1342798
2017-01-02 09:00:00,0.15660069999999998
2017-01-02 10:00:00,0.1323858
2017-01-02 11:00:00,0.1323171
2017-01-02 12:00:00,0.1442368
2017-01-02 13:00:00,0.1330643
2017-01-02 14:00:00,0.1339893
2017-01-02 15:00:00,0.1328816
2017-01-02 16:00:00,0.1334069
2017-01-02 17:00:00,0.1340073
2017-01-02 18:00:00,0.1342243
2017-01-02 19:00:00,0.1351479
2017-01-02 20:00:00,0.13255720000000001
2017-01-02 21:00:00,0.1331936
2017-01-02 22:00:00,0.1336081
2017-01-02 23:00:00,0.131661
2017-01-03 00:00:00,0.1325538
2017-01-03 01:00:00,0.1321145
2017-01-03 02:00:00,0.1309978
2017-01-03 03:00:00,0.1322586
2017-01-03 04:00:00,0.1325752
2017-01-03 05:00:00,0.1318744
2017-01-03 06:00:00,0.13221439999999998
2017-01-03 07:00:00,0.1355458
2017-01-03 08:00:00,0.1591653
2017-01-03 09:00:00,0.1357422
2017-01-03 10:00:00,0.1369293
2017-01-03 11:00:00,0.14069990000000002
2017-01-03 12:00:00,0.1399644
2017-01-03 13:00:00,0.1370569
2017-01-03 14:00:00,0.1344716
2017-01-03 15:00:00,0.1352465
2017-01-03 16:00:00,0.1386466
2017-01-03 17:00:00,0.1342075
2017-01-03 18:00:00,0.1319978
2017-01-03 19:00:00,0.1318881
2017-01-03 20:00:00,0.1358497
2017-01-03 21:00:00,0.1357665
2017-01-03 22:00:00,0.1306808
2017-01-03 23:00:00,0.1310036
2017-01-04 00:00:00,0.1318048
2017-01-04 01:00:00,0.131903
2017-01-04 02:00:00,0.13071939999999999
2017-01-04 03:00:00,0.1341709
2017-01-04 04:00:00,0.1339311
2017-01-04 05:00:00,0.1329372
2017-01-04 06:00:00,0.15735760000000001
2017-01-04 07:00:00,0.1338452
2017-01-04 08:00:00,0.13938119999999998
2017-01-04 09:00:00,0.1394173
2017-01-04 10:00:00,0.13850479999999998
