time,cpu
2017-01-01 00:00:00,0.14088509999999999
2017-01-01 01:00:00,0.1463006
2017-01-01 02:00:00,0.1476671
2017-01-01 03:00:00,0.1449656
2017-01-01 04:00:00,0.1471779
2017-01-01 05:00:00,0.1405259
2017-01-01 06:00:00,0.1538949
2017-01-01 07:00:00,0.149627
2017-01-01 08:00:00,0.1437651
2017-01-01 09:00:00,0.1501874
2017-01-01 10:00:00,0.1495764
2017-01-01 11:00:00,0.1465966
2017-01-01 12:00:00,0.1471842
2017-01-01 13:00:00,0.1493501
2017-01-01 14:00:00,0.1591226
2017-01-01 15:00:00,0.1491627
2017-01-01 16:00:00,0.1484948
2017-01-01 17:00:00,0.1523212
2017-01-01 18:00:00,0.1716693
2017-01-01 19:00:00,0.158199
2017-01-01 20:00:00,0.1488909
2017-01-01 21:00:00,0.1541091
2017-01-01 22:00:00,0.14684060000000002
2017-01-01 23:00:00,0.1415633
2017-01-02 00:00:00,0.1453702
2017-01-02 01:00:00,0.15424759999999998
2017-01-02 02:00:00,0.1498434
2017-01-02 03:00:00,0.1449889
2017-01-02 04:00:00,0.157974
2017-01-02 05:00:00,0.1488991
2017-01-02 06:00:00,0.1563897
2017-01-02 07:00:00,0.13884090000000002
2017-01-02 08:00:00,0.14050269999999998
2017-01-02 09:00:00,0.1472063
2017-01-02 10:00:00,0.1463219
2017-01-02 11:00:00,0.149782
2017-01-02 12:00:00,0.1499868
2017-01-02 13:00:00,0.1514455
2017-01-02 14:00:00,0.14719089999999999
2017-01-02 15:00:00,0.1433837
2017-01-02 16:00:00,0.1505811
2017-01-02 17:00:00,0.14261290000000001
2017-01-02 18:00:00,0.14932299999999998
2017-01-02 19:00:00,0.1455912
2017-01-02 20:00:00,0.1541789
2017-01-02 21:00:00,0.14630559999999998
2017-01-02 22:00:00,0.1423903
2017-01-02 23:00:00,0.1500921
2017-01-03 00:00:00,0.1510784
2017-01-03 01:00:00,0.1515786
2017-01-03 02:00:00,0.1537306
2017-01-03 03:00:00,0.15804600000000002
