time,cpu
2017-01-01 00:00:00,0.1209984
2017-01-01 01:00:00,0.13562369999999999
2017-01-01 02:00:00,0.13055329999999998
2017-01-01 03:00:00,0.1349744
2017-01-01 04:00:00,0.1236773
2017-01-01 05:00:00,0.12200530000000001
2017-01-01 06:00:00,0.1238374
2017-01-01 07:00:00,0.1265608
2017-01-01 08:00:00,0.1323124
2017-01-01 09:00:00,0.13555820000000002
2017-01-01 10:00:00,0.12883699999999998
2017-01-01 11:00:00,0.1284312
2017-01-01 12:00:00,0.136218
2017-01-01 13:00:00,0.1585293
2017-01-01 14:00:00,0.1369869
2017-01-01 15:00:00,0.182167
2017-01-01 16:00:00,0.1275299
2017-01-01 17:00:00,0.1259875
2017-01-01 18:00:00,0.12032999999999999
2017-01-01 19:00:00,0.1266232
2017-01-01 20:00:00,0.1262275
2017-01-01 21:00:00,0.12122260000000001
2017-01-01 22:00:00,0.1283785
2017-01-01 23:00:00,0.12692230000000002
2017-01-02 00:00:00,0.12187390000000001
2017-01-02 01:00:00,0.13709860000000001
2017-01-02 02:00:00,0.130305
2017-01-02 03:00:00,0.13541219999999998
2017-01-02 04:00:00,0.14558590000000002
2017-01-02 05:00:00,0.1599725
2017-01-02 06:00:00,0.16889959999999998
2017-01-02 07:00:00,0.16954239999999998
2017-01-02 08:00:00,0.1521552
2017-01-02 09:00:00,0.1218453
2017-01-02 10:00:00,0.1239725
2017-01-02 11:00:00,0.1175938
2017-01-02 12:00:00,0.1288919
2017-01-02 13:00:00,0.1314235
2017-01-02 14:00:00,0.13348000000000002
2017-01-02 15:00:00,0.2544552
2017-01-02 16:00:00,0.12985049999999998
2017-01-02 17:00:00,0.135248
2017-01-02 18:00:00,0.126982
2017-01-02 19:00:00,0.1313908
2017-01-02 20:00:00,0.1253582
2017-01-02 21:00:00,0.1302261
2017-01-02 22:00:00,0.1245846
2017-01-02 23:00:00,0.1293337
2017-01-03 00:00:00,0.1204057
2017-01-03 01:00:00,0.13306300000000001
2017-01-03 02:00:00,0.1346876
2017-01-03 03:00:00,0.1392807
2017-01-03 04:00:00,0.1373677
2017-01-03 05:00:00,0.12852180000000002
2017-01-03 06:00:00,0.14191700000000002
2017-01-03 07:00:00,0.1410363
2017-01-03 08:00:00,0.13013450000000001
2017-01-03 09:00:00,0.1307008
2017-01-03 10:00:00,0.1246189
2017-01-03 11:00:00,0.13010059999999998
2017-01-03 12:00:00,0.1354607
2017-01-03 13:00:00,0.16272999999999999
2017-01-03 14:00:00,0.1288995
2017-01-03 15:00:00,0.1763847
2017-01-03 16:00:00,0.1256389
2017-01-03 17:00:00,0.1275849
2017-01-03 18:00:00,0.1292931
2017-01-03 19:00:00,0.13229380000000002
2017-01-03 20:00:00,0.12430089999999999
2017-01-03 21:00:00,0.1299495
2017-01-03 22:00:00,0.1281835
2017-01-03 23:00:00,0.1294174
2017-01-04 00:00:00,0.1288367
2017-01-04 01:00:00,0.1272306
2017-01-04 02:00:00,0.1403379
2017-01-04 03:00:00,0.13695690000000002
2017-01-04 04:00:00,0.1362506
2017-01-04 05:00:00,0.1318263
2017-01-04 06:00:00,0.1305299
2017-01-04 07:00:00,0.1373944
2017-01-04 08:00:00,0.1339674
2017-01-04 09:00:00,0.12847519999999998
2017-01-04 10:00:00,0.13608019999999998
2017-01-04 11:00:00,0.1684166
2017-01-04 12:00:00,0.16199390000000002
2017-01-04 13:00:00,0.1464662
2017-01-04 14:00:00,0.1516371
2017-01-04 15:00:00,0.1767641
2017-01-04 16:00:00,0.1284461
2017-01-04 17:00:00,0.1494416
2017-01-04 18:00:00,0.13111029999999999
2017-01-04 19:00:00,0.135293
2017-01-04 20:00:00,0.1381991
2017-01-04 21:00:00,0.1378341
2017-01-04 22:00:00,0.1371811
2017-01-04 23:00:00,0.1329694
2017-01-05 00:00:00,0.13455809999999999
2017-01-05 01:00:00,0.1310097
2017-01-05 02:00:00,0.1260276
2017-01-05 03:00:00,0.1355123
2017-01-05 04:00:00,0.1292759
2017-01-05 05:00:00,0.1288781
2017-01-05 06:00:00,0.1287186
2017-01-05 07:00:00,0.1284835
2017-01-05 08:00:00,0.13506410000000002
2017-01-05 09:00:00,0.12533049999999998
2017-01-05 10:00:00,0.1332733
2017-01-05 11:00:00,0.1234162
2017-01-05 12:00:00,0.12315519999999999
2017-01-05 13:00:00,0.150152
2017-01-05 14:00:00,0.11800290000000001
2017-01-05 15:00:00,0.1723666
2017-01-05 16:00:00,0.12909779999999998
2017-01-05 17:00:00,0.1262385
2017-01-05 18:00:00,0.1306536
2017-01-05 19:00:00,0.1243857
2017-01-05 20:00:00,0.1271656
