cpu,mem,bw_in,bw_out
0.0013999999999999562,81.35377864583333,0.01953125,4.234374999999999
0.0013095238095237563,78.83498697916666,0.0203125,4.377901785714285
0.0012444444444444085,65.74334375,0.02890625,4.1984375
0.0010999999999999886,65.53386631944443,0.01953125,4.343749999999999
0.0011066666666666406,48.776976562499996,0.01953125,4.4898437499999995
0.0012333333333333083,51.32528472222223,0.01953125,4.5445312499999995
0.0011903174603174083,61.19605121527779,0.01953125,4.294754464285713
0.0011466666666666205,52.272108506944434,0.01953125,4.2476562499999995
0.0012880952380951924,65.11458444940476,0.01875,4.4955357142857135
0.0013022222222221725,72.48814843750002,0.01953125,4.3023437499999995
0.0013799999999999804,69.63923958333335,0.01953125,4.5289062499999995
0.0012555555555555046,69.33875694444443,0.01953125,4.41328125
0.0013866666666666567,66.44415538194446,0.01953125,4.5601562499999995
0.0011644444444443925,74.48143402777778,0.01953125,4.2796875
0.0010555555555555444,65.52483420138891,0.01953125,4.4125
0.0012574603174602722,73.95105047123016,0.01953125,4.528348214285713
0.0012666666666666362,68.01888281250001,0.01953125,4.482812499999999
0.0013311111111110401,72.99788802083334,0.01953125,4.214843749999999
0.004179047619047572,113.74723784722227,6.193973214285714,4.617187499999998
0.0011088888888888646,80.78940885416667,0.01953125,4.594531249999999
0.0015599999999999486,67.86433246527777,0.01953125,4.355468749999999
0.0012839682539681843,72.89088237847223,0.01953125,4.243359375
0.0012377777777777285,70.95897309027774,0.01953125,4.203124999999999
0.0014155555555555163,73.96271180555559,0.01953125,4.2476562499999995
0.0013688888888888123,70.09409114583332,0.01953125,4.399218749999999
0.0010809523809523444,75.13493142361112,0.02109375,4.235156249999999
0.0011488888888888445,66.67165104166666,0.01953125,4.284375
0.0011666666666666206,58.488754340277765,0.01953125,4.43203125
0.0011799999999999565,58.48877256944442,0.01953125,4.4468749999999995
0.0012688888888888568,58.9622361111111,0.01953125,4.425
0.0010599999999999926,70.96809635416666,0.01953125,4.539843749999999
0.0011911111111110645,59.56288888888889,0.01953125,4.378906249999999
0.0011599999999999363,67.57368142361109,0.01953125,4.5479352678571425
0.0012733333333332841,64.62377864583334,0.01953125,4.496093749999999
0.0010488888888888846,65.51564062499999,0.01953125,4.367187499999999
0.0012111111111110643,66.87202170138889,0.021875,4.409375
0.0012069841269840885,62.821494791666694,0.01953125,4.364620535714283
0.0010911111111110805,55.26651822916667,0.02109375,4.460937499999999
0.0012644444444443845,78.30442708333332,0.01953125,4.4171875
0.002157777777777729,94.2788125,8.1703125,4.659375
0.0012799999999999366,56.46816059027779,0.01953125,4.36796875
0.0011599999999999525,65.29720312499998,0.01953125,4.467578124999999
0.0011711111111110685,63.8045564236111,0.01953125,4.451562499999999
0.0011914285714285085,79.54837673611114,0.01953125,4.437779017857142
0.001379999999999936,70.5129314236111,0.01953125,4.490625
0.0011653968253967683,61.40435937500001,0.01953125,4.1514508928571425
0.0012920634920634403,60.77729774305555,0.019587053571428568,4.531808035714285
0.0012866666666666124,53.08204166666666,0.01953125,4.446093749999999
