cpu,mem,bw_in,bw_out
0.2865911111111111,1401.81375,51.1171875,40.810937499999994
0.2969695238095237,1272.7079635416662,52.49408482142858,41.03058035714285
0.30049111111111104,1195.8124062500005,52.06640625,40.24765625
0.3043777777777777,1356.8123984375,52.3484375,40.930468749999996
0.2984333333333334,1217.6577352430552,52.23671875000001,40.57812499999999
0.3184399999999999,1418.8530520833333,52.25859375,40.9609375
0.29737555555555567,888.6673125,51.509375,39.51328125
0.28846,1401.8137369791666,51.05859375,40.73984375
0.3171458730158729,1081.077712053571,52.39469866071428,40.853125
0.30242888888888897,1315.9616562499994,52.52421875,41.07499999999999
0.30515999999999993,1163.2629192708332,51.94765625,39.74609374999999
0.29849555555555557,940.2222500000004,51.92890625,40.43828125
0.30487555555555557,1091.6102760416666,51.82031250000001,40.1796875
0.31075111111111114,1037.6523541666666,51.8265625,40.18515625
0.30153333333333326,1196.0308593750005,52.0796875,40.307031249999994
0.29246222222222223,1469.5342508680553,53.159375,46.43046874999999
0.2984577777777777,1152.1217812499995,52.225,40.654687499999994
0.32476746031746034,1551.0017833581348,48.59486607142857,139.19419642857142
0.3030111111111112,1652.5979887152787,54.29921875,43.36484374999999
0.2985555555555554,777.2562187500002,51.66250000000001,40.309374999999996
0.3105377777777778,1195.8124062500005,52.26875,40.82734375
0.29301111111111117,1456.2086284722225,51.834375,39.94921875
0.2976577777777777,777.9115781250001,51.60546875000001,40.20078125
0.3008511111111111,1480.8937881944448,52.19375,40.51171875
0.29862555555555553,1226.8327526041664,51.409765625000006,39.80898437499999
0.30611555555555553,1043.1136805555552,52.55859375,40.771874999999994
0.30313936507936495,1223.524758556548,52.05915178571429,40.658147321428565
0.3133422222222222,1098.1638593749997,52.04453125,40.631249999999994
0.2886088888888888,1031.9725625000003,51.60546875000001,40.514062499999994
0.30320888888888886,1048.1380937500005,52.357031250000006,40.838281249999994
0.3099911111111111,1196.0308593750005,52.23203125,40.79609375
0.2873820634920635,1069.4060736607141,49.68878348214286,39.83593749999999
0.2994355555555555,1520.215394097222,52.31328125,40.8640625
0.2846177777777778,1065.395890625,50.44921875000001,39.8765625
0.305211111111111,1129.1842083333333,51.93359375,40.42578124999999
0.30525777777777785,1277.9508020833339,52.14609375,40.846875
0.2975688888888889,1299.5776467013884,51.94453125000001,39.98203125
0.29683111111111116,1605.6305894097222,54.7765625,50.135156249999994
0.2874177777777777,1382.152923611111,52.2265625,40.74999999999999
0.32682968253968253,1537.4576496775799,48.16049107142858,137.47544642857142
0.3064866666666667,1589.2466180555557,55.41171875,50.959374999999994
0.2988288888888889,1303.0729010416662,52.33671875000001,40.56249999999999
0.3039947619047618,955.1550840773813,52.11138392857144,40.12103794642856
0.3074955555555554,1109.5234218749997,51.921875,40.502343749999994
0.3143444444444444,992.8694531250003,52.2359375,40.836718749999996
0.3035304761904761,1272.7079765624994,52.53169642857143,41.17098214285715
0.31184444444444454,943.9359531249996,52.33203125,40.81640624999999
0.2971333333333332,1239.5030390625004,51.55546875,39.857812499999994
